16529	1226	Eagle Pencil Industries, Inc	N. Gonzalez, Director of Research and Development; James E. Connelly, Director of Personnel and Industrial Relations; 4 chemists, 2 engineers, 1 physicist, 6 auxiliaries.
16541	1227	Eagle-Picher Co.	H. R. Hamer, Director of  Research; 1 biologist, 13 chemists; engineers:  -   4 chemical, 1 civil; 1 physicist, 18 technicians. | J. H. Winchester, Director of Research; M. E. Badstuber, Personnel Director; 3 chemists, 1 chemical engineer, 12 technicians, 1 auxiliary. | Harry J. Van Dolah, Jr., Director of Research; 5 chemists; engineers:  -   5 ceramic, 4 chemical; 23 technicians, 2 auxiliaries.
16575	1228	Eagle Rubber Co.	J. Robert Tipton, Vice President, Manufacturing and Development; Don Welch, Technical Manager; 1 chemist, 1 engineer, 2 technicians.
16585	1229	Earle, Francis, Laboratories	L. M. Greenstein, President and research director; M. Thomson, Personnel Director; 9 chemists, 1 chemical engineer, 12 technicians, 5 auxiliaries.
16593	1230	Early & Daniel Co.	Robert L. Kemper, Director of Research; 1 biologist, 2 chemists.
16601	1231	Earp Laboratories	George L. Earp-Thomas, President; G. H. Earp-Thomas, Director of Research; John H. Van Kirk, Vice President; M. L. Earp-Thomas, Secretary-Treasurer; Stewart P. Stiles, Chemist; 2 biologists, 1 chemist, 1 physician, 2 technicians, 2 auxiliaries.  160
16617	1232	Eastern Biochemical Laboratories	Sylvia L. Shapiro, Director, research; 2 biologists, 2 chemists.
16623	1233	Eastern Gas and Fuel Associates	Graham Granger, Vice President, Research and Engineering; John Mitchell, Director of Research; Hamish O. McIntosh, Personnel Assistant; 2 chemists; engineers: 1 electrical, 5 chemical, 1 industrial, 1 mechanical, 2 fuel technologists, 5 technicians, 8 auxiliaries.
16635	1234	Eastern Malleable Iron Co.	Gordon B. Mannweiler, Research Director; 1 mechanical engineer, 1 metallurgist, 3 technicians.
16645	1235	Eastern Rotorcraft Corp	H. S. Campbell, Vice President and research director; 2 aeronautical engineers, 5 technicians.
16657	1236	Eastern States Farmers* Exchange, Inc	Joseph A. Chucka, Director of Research and technical personnel director.  1236A. CROP RESEARCH CENTER  Feeding Hills, Mass.  Research staff: 10 biologists, 3 technicians, 2 auxiliaries. | 7 biologists, 2 chemists, 1 veterinarian, 1 technician, 16 auxiliaries. | 2 chemists, 1 auxiliary. | 6 chemists, 5 technicians, 2 auxiliaries.
16697	1237	Eastern Tool & Mfg. Co.	Nelson Anderson, Vice President and Treasurer, research director; 5 mechanical engineers, 2 auxiliaries.
16705	1238	Eastman Chemical Products, Inc	W. M. Gearhart, Manager, Chemical Division; W. E. Gift, Superintendent, Technical Personnel; 40 chemists, 2 chemical engineers, 6 technicians, 3 auxiliaries.
16713	1239	Eastman Kodak Co.	Cyril J. Staud, Vice President, Research and Director of Research Laboratories; Samuel W. Davidson, Business Manager and Technical Personnel Director; 285 chemists; engineers: 1 chemical, 8 design, 2 mechanical; 4 mathematicians, 85 physicists, 42 technologists, 51 technicians, 502 auxiliaries. | Norris D. Embree, Director of Technical Operations; Grove Baxter, Associate Director of Research and Technical Personnel Director; 6 biologists, 23 chemists, 5 chemical engineers, 25 technicians, 14 auxiliaries. | James G. McNally, Vice President and Director of Research; James M. Welch, Assistant to the Director of Research and Technical Personnel Director; 124 chemists; engineers: 16 chemical, 2 electrical, 2 mechanical; 1 mathematician, 7 physicists, 178 technicians, 76 auxiliaries.
16753	1240	Eaton Chemical & Dyestuff Co.	Robert D. Cumming, Chief Chemist and research director; 2 chemists, 1 technician, 1 auxiliary.
16763	1241	Eaton-Dikeman Co.	Lucien R. Vianey, Technical Director; 2 chemists, 1 mechanical engineer, 2 technicians.
16773	1242	Eaton Manufacturing Co.	A. S. Gill, Jr., Manager and research director; engineers: 2 electrical, 5 mechanical; 16 technicians, 10 auxiliaries. | Sidney Oldberg, Director of Research; engineers: 1 electrical, 1 industrial, 10 mechanical, 2 research planning; 4 metallurgists, 38 technicians, 7 auxiliaries. | R. L. Jaeschke, Chief Engineer and research director; C. F. Young, Employee Relations Manager; 1 chemist; engineers: 3 electrical, 1 electronics, 4 mechanical; 1 metallurgist, 7 technicians, 17 auxiliaries. | R. K. Nelson, Assistant Chief Engineer and research director; J. R. Bartholomew, Chief Engineer and technical personnel director; 8 mechanical engineers, 9 technicians, 3 auxiliaries. | F. W. Fisher, Chief Engineer and research director; 8 mechanical engineers, 8 technicians, 29 auxiliaries. | H. J. Scott, Chief Engineer, Advanced Engineering, and research director; R. L. Harkonen, Administrative Engineer and technical personnel director; 4 mechanical engineers, 1 metallurgist, 20 technicians, 5 auxiliaries.  1242G.  RELIANCE DIVISION  25 Charles St., Massillon, Ohio  Research staff: Chester P. Coldren, Supervisor of Research and Development Section; Robert J. Munsey, Manufacturing Engineering Department Manager and technical personnel director; 2 product engineers, 1 technician, 1 auxiliary. | Edward O. Dunlavey, research director; engineers: 1 acoustical, 1 mechanical; 1 physicist, 2 technicians, 1 auxiliary. | E. W. Eckey, Owner and  research director; 1 chemist, 2 chemical engineers, 1 auxiliary. | E. J. Skerkoske, Combustion Division Engineer; 3 combustion engineers, 1 auxiliary. | John L. Wilson, Vice President and Director of Research and Development Division; William M. Podas, Assistant Director of Research and Development Division, technical personnel; 2 bacteriologists, 18 chemists; engineers: 2 chemical, 1 electrical,  -   2 mechanical; 2 home economists, 1 physicist, 24 technicians, 11 auxiliaries. | Edward C. Sterling, Owner and Director of Research; Katherine K. Bleak-ney, General Manager, technical personnel;  -   3 chemists, 2 technicians, 3 auxiliaries. | Harvey P. Eder, President  1242H.  SAGINAW DIVISION  1000 Rust St., Saginaw, Mich.  Research staff: Vincent Ayres, Chief Engineer and research director; 1 mechanical engineer. | R. H. Briggs, Metallurgist and research director; R. G. Green, Sales Manager, Leaf Springs, and technical personnel director; 1 chemist, 2 mechanical engineers, 1 metallurgist, 3 auxiliaries. | Martin Uitvlugt, research director. | Thomas V. McNamara, Research Engineer and research director; Charles M. Perkins, Chief Engineer and technical personnel director; 5 project engineers, 4 technicians, 3 auxiliaries. | R. C. Carson, Chief Engineer and research director; 2 mechanical engineers, 1 technician, 1 auxiliary.
16939	1243	Eberhard Faber, Inc	William Schlener, Chief Chemist; G. L. Rhys, Manager, Industrial Relations ; 6 chemists, 3 auxiliaries.
16949	1244	Ebert Electronics Corp	
16839	1245	Eckel Corp	Edward O. Dunlavey, research director; engineers: 1 acoustical, 1 mechanical; 1 physicist, 2 technicians, 1 auxiliary.
16849	1246	Eckey Laboratory	E. W. Eckey, Owner and  research director; 1 chemist, 2 chemical engineers, 1 auxiliary.
16861	1247	Eclipse Fuel Engineering Co.	E. J. Skerkoske, Combustion Division Engineer; 3 combustion engineers, 1 auxiliary.
16871	1248	Economics Laboratory	John L. Wilson, Vice President and Director of Research and Development Division; William M. Podas, Assistant Director of Research and Development Division, technical personnel; 2 bacteriologists, 18 chemists; engineers: 2 chemical, 1 electrical,  -   2 mechanical; 2 home economists, 1 physicist, 24 technicians, 11 auxiliaries.
16883	1249	Edcan Laboratories	Edward C. Sterling, Owner and Director of Research; Katherine K. Bleak-ney, General Manager, technical personnel;  -   3 chemists, 2 technicians, 3 auxiliaries.
16893	1250	Eder Engineering Co.	Harvey P. Eder, President  1242H.  SAGINAW DIVISION  1000 Rust St., Saginaw, Mich.  Research staff: Vincent Ayres, Chief Engineer and research director; 1 mechanical engineer. | R. H. Briggs, Metallurgist and research director; R. G. Green, Sales Manager, Leaf Springs, and technical personnel director; 1 chemist, 2 mechanical engineers, 1 metallurgist, 3 auxiliaries. | Martin Uitvlugt, research director. | Thomas V. McNamara, Research Engineer and research director; Charles M. Perkins, Chief Engineer and technical personnel director; 5 project engineers, 4 technicians, 3 auxiliaries. | R. C. Carson, Chief Engineer and research director; 2 mechanical engineers, 1 technician, 1 auxiliary. | William Schlener, Chief Chemist; G. L. Rhys, Manager, Industrial Relations ; 6 chemists, 3 auxiliaries. | I. L. Mitchell, President and  technical personnel director; S. Pressman, Director of Research; 1 electrical engineer, 2 technicians, 3 auxiliaries.
16959	1251	Edgerton, Germeshausen & Grier, Inc	Lewis Fussell, Jr., research director; B. J. O’Keefe, Vice President and technical personnel director; engineers: 17 electron tube, 51 electronics; 7 mathematicians, 6 physicists, 36 technicians, 24 auxiliaries.
16965	1252	Edgewater Steel Co.	Maxwell M. Kessler, Director of Metallurgy; 1 chemist, 2 mechanical engineers, 3 metallurgists, 6 auxiliaries.
16975	1253	Edmont Inc	Anton W. Rytina, Research and Development Director; 3 chemists, 1 machine designer, 11 auxiliaries.
16983	1254	Edmund Scientific Co.	N. W. Edmund, President  and technical personnel director; John A. Wegener, Assistant General Manager, research director; engineers: 1 mechanical, 1 optical; 2 technicians, 1 auxiliary.
16991	1255	EdnaLite Optical Co.	Edwin Bechtold, Director of Research; Auguste L. Rouy, Chief Physicist; Stanley P. Smith, Technical Personnel Director; 2 engineers, 1 mathematician, 2 technicians, 2 auxiliaries.
17001	1256	Edo Corp	C. Loda, Director of Research; C. L. Fenn, Executive Engineer and technical personnel director; engineers: 50 electrical, 40 mechanical; 2 mathematicians, 6 physicists, 50 technicians, 300 auxiliaries.
17011	1257	Educational Research Corp	Phillip J. Rulon, Director of Research; 1 electronics engineer, 3 mathematicians, 8 psychologists, 3 technicians, 7 auxiliaries.
17025	1258	Egan Laboratory	Walter G. Egan, Director; George A. Egan, Sr., Technical Personnel Director; engineers: 2 electrical, 1 mechanical; 1 mathematician, 1 physicist, 3 technicians, 1 auxiliary.
17031	1259	Egyptian Lacquer Mfg. Co.	Royal A. Brown, Technical Director, New Jersey Laboratory; R. B. Lett, technical personnel director, Indiana Laboratory; 7 chemists, 4 chemical engineers, 11 technicians, 3 auxiliaries.
17039	1260	Ehrlich & Irany	Joseph R. Ehrlich, Owner  and Director of Research; 4 chemists; engineers: 1 chemical, 1 industrial; 2 auxiliaries.
17053	1261	Ehrlich, Charles N., Consulting Engineer	Charles N. Ehrlich, Owner and research director; 1 chemist, 3 engineers,  -   1 industrial designer, 1 physicist.
17063	1262	Ehrlich, J.	J. Ehrlich, Director; 2 chemists, 2 auxiliaries.
17071	1263	Eimco Corp	Donald A. Dahlstrom, Director of Research and Development; engineers: 9 chemical, 2 sanitary; 6 technicians, 4 auxiliaries.
17079	1264	Eisendrath, B. D., Tanning Co.	Robert S. Adams, Director of Research; 2 chemists, 1 chemical engineer, 3 technicians.  Research un: Conversion of animal skin into leather.
17089	1265	Eitel-McCullough, Inc	Donald A. Dunn, Director of Research; Earl J. Shelton, Director of Development ; 4 chemists; engineers: 19 electrical,  -   2 mechanical; 2 metallurgists, 2 physicists, 25 technicians, 6 auxiliaries.
17101	1266	Eitzen, Louis C., Co.	Louis C. Eitzen, President  and research director; 3 engineers, 4 technicians. 3 auxiliaries.
17111	1267	Ekco Products Co.	I. J. W. MacHattie, Research Manager, Housewares Division; 3 chemists, 1 metallurgist, 2 technicians, 1 auxiliarv.
17121	1268	Ekroth Laboratories	Jack M. Marshall, President  and Director of Research; Louis C. Barail, Associate Director of Research; 3 biologists, 4 chemists, 1 engineer, 1 metallurgist, 1 physician, 1 physicist, 1 toxicologist.
17131	1269	Elastic Stop Nut Corp	Charles C. Faroni, Chief Product Engineer, director of research and technical personnel; 1 chemist, 9 mechanical engineers, 2 metallurgists, 23 technicians, 5 auxiliaries.
17141	1270	Elco Corp	Herbert Ruehlemann, Vice President, Engineering; 1 chemist, 4 engineers, 1 mathematician, 1 metallurgist, 12 technicians, 4 auxiliaries.
17151	1271	Elco Lubricant Corp	George Hoffmann, Technical Director; 3 chemists, 3 technicians.  165
17159	1272	Elcor, Inc	John H. Reaves, President and research director; 2 electronics engineers.
17167	1273	Eldorado Electronics Co.	Zoltan Tarczy-Hornoch, Technical Director; 12 electronics engineers, 5 auxiliaries.
17177	1274	Electomatic Corp	William St. Jean, Chief Engineer and research director; Charles Snyder, Secretary and technical personnel director; engineers: 1 electrical, 2 electronics, 3 mechanical ; 3 auxiliaries.
17187	1275	Electra Motors, Inc	Bernhard N. Palm, Vice President, Mechanical Engineering; Coalson C. Morris, Secretary and Assistant Treasurer, technical personnel director; engineers: 2 electrical, 3 mechanical; 2 technicians, 3 auxiliaries.
17201	1276	Electric Arc, Inc	O. Kreisel, Chief Engineer and General Manager, research director; engineers : 1 electrical, 1 mechanical.
17209	1277	Electric Autolite Co.	G. E. Spaulding, Director of Research; 2 chemists; engineers: 2 electrical, 1 mechanical; 1 metallurgist, 1 physicist, 6 technicians, 3 auxiliaries. | J. L. Rooney, Chief Engineer and research director; 1 chemist; engineers : 4 chemical, 2 electrical, 1 mechanical; 1 physicist, 4 other professionals, 12 technicians, 7 auxiliaries. | H. E. Jensen, Vice President of Engineering and technical personnel director; Eugene Willihnganz, Research Director; 2 physical chemists; engineers: 2 chemical, 4 electrical, 3 mechanical; 7 technicians, 2 auxiliaries. | W. F. Purves, General Manager and research director; A. B. Meyer, Administrative Engineer and technical personnel director; engineers: 1 chemical, 2 electrical, 3 mechanical; 22 technicians, 7 auxiliaries. | C. S. Allen, Director of Engineering; engineers: 3 electrical, 3 mechanical ; 8 technicians, 2 auxiliaries. | C. S. Allen, Director of Engineering; engineers: 1 aeronautical, 14 electrical, 4 mechanical; 1 physicist, 1 other professional, 71 technicians, 19 auxiliaries. | R. A. Barker, Manager of Engineering and research director; F. J. Oberhausen, Administrative Assistant, Engineering, technical personnel director; 2 chemists; engineers: 2 chemical, 3 electrical, 1 electronics; 2 other professionals, 24 technicians, 5 auxiliaries. | R. D. Miller, Chief Engineer and research director; 3 chemical engineers, 9 technicians, 2 auxiliaries. | E. F. Dow, Chief Engineer and research director; Ralph Oyler, Personnel Manager; engineers: 3 ceramic, 1 electrical, 2 mechanical; 22 technicians, 9 auxiliaries. | L. P. Atwell, Chief Engineer, research; P. G. Robinson, Personnel Director; 9 mechanical engineers, 15 technicians, 1 auxiliary. | F. H. Drummond, Vice President and technical personnel director; W. G. Funk, Chief Engineer, and M. K. Young, Chief Chemist and Metallurgist, research directors; 1 chemist, 2 metallurgists, 7 technicians, 3 auxiliaries.
17307	1278	Electric Bond and Share Co.	William J. Rosenbloom, Director of Research; Howard Wyner, technical personnel director; Paul J. Masur, Plant Manager ; 5 chemists, 12 chemical engineers, 8 technicians, 10 auxiliaries.
17319	1279	Electric Eye Equipment Co.	Mathew Pobog, Director, Research and Development; R. C. Booth, Vice President, Engineering; engineers: 2 electrical and hydraulic, 5 electronic, 1 mechanical; 5 technicians.
17329	1280	Electric Furnace Co.	R. J. Perrine, Director of Research; 1 chemist, 1 engineer, 1 metallurgist.
17341	1281	Electric Hose & Rubber Co.	Paul Hopkins, Technical Manager; 3 chemists; engineers: 2 chemical,  -   2 mechanical; 3 technicians, 10 auxiliaries.
17353	1282	Electric Indicator Co.	George E. Monchamp, Vice President, Engineering; 3 electrical engineers,  -   3 technicians.
